,Wikipedia Movie ID,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
36393,31481142,0.6829999999999999,0.89,0.953,3.199,1.071,2.718,0.703,1.679
36394,18993414,1.293,1.109,0.656,2.872,0.227,0.915,1.281,1.1800000000000002
36395,12810600,0.281,1.117,0.9999999999999999,0.6240000000000001,1.0150000000000001,0.40700000000000003,0.461,1.367
36396,666026,10.353,11.762,3.65,16.396,5.927,7.81,8.045,16.505
36397,29845871,12.209999999999999,9.083,4.194,23.185,15.013,5.521,4.289,10.99
36398,2439396,8.311,10.046,1.391,11.183,14.121,11.549,3.943,17.91
36399,23419883,1.2650000000000001,0.867,0.766,3.678,2.4560000000000004,2.481,0.0,1.367
36400,18900548,1.4320000000000002,0.977,0.999,1.609,1.502,1.484,1.243,3.0
36401,19226290,5.752,11.055,3.461,9.294,10.949,7.014,4.242,14.846
36402,16888056,0.7010000000000001,2.343,0.633,1.176,5.651,3.32,1.063,5.992
36403,1936710,0.697,0.0,0.0,0.0,0.688,0.0,0.0,1.1789999999999998
36404,820919,4.143,8.829,1.492,16.579,3.642,2.1959999999999997,0.492,14.032
36405,18676584,0.0,1.008,0.0,0.0,0.25,0.0,0.0,0.477
36406,21565615,0.0,0.555,0.0,1.266,1.203,0.0,0.484,0.0
36407,27063955,19.752,15.846,7.696,23.772000000000002,16.548000000000002,13.198,8.515,27.909
36408,10056712,0.0,1.304,0.0,1.4,1.061,0.797,0.86,2.04
36409,23581277,0.706,0.875,0.758,1.083,1.881,1.418,0.0,3.187
36410,22696045,3.7800000000000002,2.476,1.3780000000000001,7.134,5.538,5.455,1.781,10.086
36411,5512647,14.418,8.556000000000001,7.0040000000000004,28.199,14.779,22.228,14.312,25.937
36412,19626266,3.39,6.935,0.422,3.6839999999999997,7.923,3.3819999999999997,1.0939999999999999,12.822
36413,5207995,2.203,3.0549999999999997,0.281,2.239,6.6240000000000006,2.859,0.789,3.4299999999999997
36414,249406,4.715,34.036,1.6019999999999999,7.087,41.945,5.555,6.569,21.222
36415,1089071,0.0,2.1310000000000002,0.0,1.016,3.539,0.0,0.0,1.9370000000000003
36416,33896582,16.062,30.939,10.196,27.668,21.663,18.969,14.232,33.863
36417,31378480,5.499,11.949,1.7349999999999999,8.37,23.996,9.101,4.664,24.801
36418,23822373,0.672,2.117,0.883,2.109,5.014,3.64,1.016,3.234
36419,17515227,0.853,0.516,0.0,1.484,1.142,0.0,0.0,2.71
36420,6306342,0.0,3.152,0.0,0.0,4.12,1.2109999999999999,1.188,3.884
36421,3639599,9.704,7.562,1.601,10.259,4.2860000000000005,3.257,2.876,5.166
36422,10701143,1.93,4.617,2.1870000000000003,4.006,5.592,5.916,1.195,8.194
36423,35696452,2.585,7.883,0.656,3.292,5.427,2.5,2.8049999999999997,9.562
36424,3865259,6.629,16.188,1.507,11.46,9.82,7.465,6.298,11.809000000000001
36425,34983379,3.919,0.946,5.269,4.034,2.16,4.359999999999999,0.859,3.6870000000000003
36426,29114879,9.883,7.454,4.6659999999999995,26.388,4.234,12.984,5.149,11.715
36427,14941280,4.281,7.351,6.267,8.842,13.49,3.511,3.444,15.728
36428,1727511,2.645,5.7,0.993,5.375,7.684,2.468,7.118,2.923
36429,10715230,1.821,2.774,0.899,4.801,6.694,2.197,1.1320000000000001,10.812
36430,4837697,0.893,1.789,0.5,0.748,4.26,0.0,1.383,2.008
36431,21683717,3.3819999999999997,3.663,2.0940000000000003,3.661,7.2379999999999995,3.127,2.992,4.54
36432,19238871,1.3479999999999999,0.398,1.335,0.9999999999999999,0.375,0.536,0.0,2.656
36433,33813952,1.2970000000000002,5.476,1.3439999999999999,3.661,6.792,2.413,1.266,7.087000000000001
36434,302491,8.174,14.873,2.352,14.474,18.879,9.416,8.552,26.389
36435,25884226,1.423,2.037,1.0,2.395,5.174,2.101,1.625,2.343
36436,8615612,6.189,5.632,1.383,10.881,4.363,5.984,2.725,11.876
36437,26628347,2.825,0.946,1.6019999999999999,3.5380000000000003,0.309,2.853,0.649,2.218
36438,7986861,0.846,1.524,0.133,0.844,1.049,0.422,0.797,1.828
36439,32173262,0.9690000000000001,0.0,0.227,1.156,0.937,0.888,0.0,1.931
36440,904335,0.0,0.648,0.0,0.25,0.409,0.422,0.0,3.983
36441,12476867,3.8529999999999998,3.1550000000000002,2.172,5.426,1.795,2.814,6.335,2.6879999999999997
36442,1291429,6.175,9.984,2.368,9.612,17.719,7.257,8.569,12.891
36443,25712352,8.852,14.062,2.25,11.889,13.742,5.781000000000001,3.2649999999999997,27.116
36444,27380224,0.742,0.0,0.0,0.812,0.0,0.712,0.0,1.1560000000000001
36445,5855306,18.931,10.974,15.068,27.698,14.126,22.776,11.045,8.819
36446,9618457,0.634,1.484,0.406,2.766,2.185,3.299,0.367,0.68
36447,35968680,1.984,4.7010000000000005,0.523,2.1079999999999997,7.107,2.69,0.454,5.048
36448,31113422,1.512,4.7330000000000005,2.4690000000000003,2.867,7.37,2.088,0.5469999999999999,12.556
36449,22547614,5.899,16.323,3.476,6.479,30.230999999999998,11.011,5.599,30.231
36450,31357914,4.291,5.437,3.113,7.54,4.3,8.598,3.094,5.758
36451,1283046,1.7870000000000001,3.781,0.0,2.735,3.136,0.743,0.8049999999999999,4.438
36452,1815818,17.19,6.1160000000000005,10.484,26.165,9.355,15.444,6.663,8.164
36453,10791717,0.374,4.469,0.375,2.3120000000000003,9.029,1.813,2.234,10.14
36454,34954276,0.694,3.0060000000000002,0.266,0.942,3.0,1.619,1.2730000000000001,3.133
36455,22985747,6.423,1.414,4.891,6.34,2.536,4.12,1.485,1.343
36456,26717073,16.232,10.403,3.113,31.264,4.791,23.086000000000002,5.507,11.016
36457,1830472,3.0380000000000003,2.0380000000000003,1.274,2.078,1.6,0.758,0.937,3.703
36458,16702881,16.634999999999998,15.385,9.181000000000001,34.339,16.908,23.083000000000002,10.85,33.725
36459,27215811,0.0,1.406,0.078,1.432,1.616,2.293,0.0,0.859
36460,24918380,5.6739999999999995,7.931,5.634,10.502,4.095,9.755,6.928999999999999,5.751
36461,24295254,0.0,2.2960000000000003,0.703,0.562,2.431,0.703,0.289,3.687
36462,10592815,3.0949999999999998,7.859,2.165,5.264,3.6879999999999997,4.404,2.9539999999999997,12.183
36463,26318066,1.639,0.812,0.875,2.657,5.539,2.5469999999999997,0.0,2.867
36464,12867527,4.936,4.944,2.758,13.361,4.823,8.436,3.993,7.719
36465,12883645,2.278,1.1480000000000001,1.0939999999999999,3.9619999999999997,2.379,2.122,0.648,3.759
36466,31558158,0.0,0.656,0.7729999999999999,0.0,2.4210000000000003,0.46199999999999997,0.0,2.1799999999999997
36467,20225956,7.427,6.32,5.565,16.872,9.758,11.718,7.186,13.318
36468,25008517,3.945,10.875,1.7730000000000001,6.764,11.594,6.6370000000000005,3.2969999999999997,18.443
36469,30703058,11.545,15.11,8.315,17.209,18.377,15.175,6.226999999999999,19.791999999999998
36470,9113663,2.224,3.797,0.867,3.269,2.577,2.277,3.2110000000000003,2.124
36471,4292601,36.004,24.104,12.858,58.402,12.494,30.175,12.318,37.065
36472,11064746,9.754999999999999,12.164,7.422,17.802,15.922,13.258000000000001,4.217,33.626
36473,677929,3.702,2.324,2.25,12.122,6.132,5.482,2.454,13.849
36474,5110054,2.199,1.0859999999999999,2.125,3.972,1.564,1.076,0.8899999999999999,2.3280000000000003
36475,3778721,1.4369999999999998,0.922,1.367,2.2089999999999996,3.52,1.984,0.0,4.741
36476,5109530,0.579,1.515,0.0,1.675,0.812,0.8340000000000001,0.0,1.649
36477,8175771,0.531,1.4769999999999999,0.734,0.927,1.7610000000000001,1.674,0.0,0.0
36478,34996704,0.394,1.078,0.0,2.0469999999999997,1.068,0.8130000000000001,0.125,3.101
36479,27605812,1.333,2.5540000000000003,0.445,1.8279999999999998,4.252,1.3039999999999998,2.672,1.977
36480,11236228,3.4109999999999996,1.1949999999999998,0.602,5.152,0.657,1.312,0.774,0.9530000000000001
36481,14270537,2.136,1.296,1.5070000000000001,2.532,2.522,0.963,1.641,4.789
36482,31025059,0.0,0.0,0.0,0.0,0.876,0.0,0.0,0.641
36483,33487792,0.0,1.078,0.133,0.0,0.97,0.0,0.32,0.766
36484,20260520,3.455,6.5,1.336,5.084,13.426,1.688,4.249,12.977
36485,1688593,31.969,11.128,6.344,39.953,14.087,17.521,14.321,25.962
36486,1861566,2.525,7.236,2.132,7.638,6.08,3.968,3.587,5.253
36487,31539054,8.724,5.582,10.386,14.276,4.537,8.619,2.874,12.350999999999999
36488,27872328,0.0,0.516,0.0,0.0,0.406,0.359,0.0,1.2970000000000002
36489,12143456,13.392,9.761,3.9850000000000003,13.221,6.083,6.4559999999999995,9.374,18.361
36490,36459739,0.783,0.0,0.266,0.188,0.5469999999999999,0.0,0.438,1.414
36491,26736410,0.0,0.0,0.0,0.0,0.971,0.0,0.516,0.75
36492,163456,3.472,2.763,1.5310000000000001,7.027,4.055,5.135,1.2189999999999999,5.374
36493,29380609,4.454,6.468,0.961,3.224,7.157,1.623,2.11,9.906
36494,22415226,0.706,0.0,0.758,0.833,0.621,0.672,0.0,0.461
36495,10202645,0.861,0.8360000000000001,0.531,0.688,4.198,0.844,0.0,2.7199999999999998
36496,23951232,4.563,5.406,1.336,6.907,4.827,6.254,1.163,8.11
36497,3644661,2.173,4.007,0.211,0.409,4.459,1.094,1.085,4.859
36498,5586296,0.0,1.649,0.133,1.422,3.672,0.0,0.242,2.242
36499,1654789,2.9459999999999997,3.0540000000000003,1.8050000000000002,4.582,3.858,2.822,2.032,3.415
36500,5319616,0.0,1.524,0.0,0.0,4.532,0.219,0.492,3.399
36501,8379881,2.302,9.255,2.032,6.403,12.071,5.479,0.601,9.063
36502,2499926,7.156000000000001,4.875,2.226,15.668,8.564,9.015,5.671,15.327
36503,12898551,2.714,4.61,0.782,3.778,4.94,0.188,0.0,2.335
36504,5454949,0.333,3.8810000000000002,1.742,2.473,4.074,2.576,3.705,3.375
36505,10046824,0.703,0.594,0.0,1.016,1.504,0.682,1.008,1.75
36506,4289078,3.906,18.79,0.734,3.945,29.63,2.445,9.142,25.303
36507,2084045,17.67,25.794,5.125,12.914,33.78,19.049,8.46,31.845
36508,10316457,0.0,0.562,0.414,0.844,1.783,0.0,0.281,1.2890000000000001
36509,13525782,16.815,15.483,8.155,24.719,11.283,18.086,14.186,17.055
36510,3406838,10.579,13.707,4.586,17.507,17.929,13.588000000000001,4.53,10.962
36511,15844263,2.792,0.0,4.148,4.3,0.359,2.221,0.929,0.0
36512,10230968,1.338,4.04,0.9139999999999999,1.65,3.031,0.755,0.632,4.14
36513,3316775,1.9469999999999998,4.186,1.4140000000000001,3.38,9.018,3.566,1.781,11.696
36514,614828,3.587,3.3890000000000002,0.883,4.835,3.976,2.4170000000000003,1.2189999999999999,6.796
36515,20240745,0.0,0.0,0.0,0.0,1.71,0.0,0.0,1.4289999999999998
36516,23472193,5.537,3.3360000000000003,4.68,14.578,1.924,7.055,0.961,1.3519999999999999
36517,26619038,0.9670000000000001,0.555,0.383,1.3279999999999998,0.382,1.032,0.219,1.0859999999999999
36518,31685356,0.193,6.498,0.0,0.558,6.97,0.0,2.791,7.337
36519,915315,0.507,2.851,0.422,3.303,5.652,2.996,0.508,2.758
36520,11449217,0.667,0.469,0.0,1.448,1.3900000000000001,1.1059999999999999,0.461,1.149
36521,13097473,3.995,6.93,2.687,3.379,17.013,3.417,4.538,12.288
36522,80488,9.143,5.102,4.459,19.944,4.909,14.95,5.578,11.781
36523,29165410,10.508,14.265,3.766,10.156,11.267,5.311,9.576,12.654
36524,28736289,2.642,1.5310000000000001,0.839,1.6360000000000001,1.018,1.266,0.617,1.1019999999999999
36525,31508246,2.556,17.22,2.093,3.657,31.968,6.209,8.235,24.675
36526,2661958,0.312,1.664,0.469,1.821,1.8639999999999999,1.456,0.0,1.237
36527,9669953,8.593,5.397,6.192,15.147,6.182,2.646,1.812,17.413
36528,221748,3.592,6.72,2.328,7.306,9.395,6.721,3.923,10.219
36529,497081,25.661,5.243,7.024,29.822,9.907,16.514,5.453,16.049
36530,30400320,0.788,1.82,0.625,3.769,2.999,4.771,1.5779999999999998,2.101
36531,28210328,2.6310000000000002,6.53,3.716,7.6899999999999995,5.906,6.189,1.391,7.78
36532,23257674,0.0,2.609,0.133,0.375,5.469,1.085,1.524,4.524
36533,21757632,1.245,0.9680000000000001,1.284,3.2640000000000002,2.9229999999999996,3.799,1.1949999999999998,4.695
36534,25700722,0.636,5.133,0.086,1.974,3.192,0.0,0.906,8.908999999999999
36535,33355085,2.923,9.719,4.976,10.451,16.975,3.246,3.349,15.222
36536,21037109,1.077,2.203,0.0,1.723,1.6560000000000001,0.719,0.203,2.758
36537,11074028,0.0,2.109,0.0,3.818,3.275,1.121,1.258,3.7270000000000003
36538,5959715,4.838,6.569,3.609,5.297,7.9510000000000005,6.236,2.516,10.594999999999999
36539,30965794,0.0,1.351,0.0,0.0,2.592,0.203,0.266,1.3039999999999998
36540,13660122,2.923,2.601,1.07,6.171,4.648,4.579,2.046,6.344
36541,580855,0.422,0.89,2.0010000000000003,1.2890000000000001,2.6710000000000003,1.125,0.0,4.561
36542,32644845,1.121,4.454,0.0,3.61,8.384,1.145,2.0,12.171
36543,20326141,0.714,0.758,0.477,1.09,0.781,0.0,0.0,1.8359999999999999
36544,1446852,0.0,0.602,0.0,0.599,4.505,0.717,0.0,0.633
36545,11919670,6.6739999999999995,9.035,5.016,7.852,11.321,7.633,4.719,6.373
36546,32987327,4.547,4.757,1.157,5.568,1.9689999999999999,1.375,1.343,3.751
36547,25226299,0.175,0.688,0.0,3.368,2.561,1.819,0.477,2.726
36548,26745434,2.525,8.144,2.257,3.553,7.285,3.899,0.501,4.547
36549,12307993,1.885,3.891,1.625,3.237,5.745,2.5549999999999997,0.9139999999999999,5.673
36550,35667026,2.553,0.516,0.0,2.808,8.713,0.734,1.054,2.9450000000000003
36551,31156797,0.195,0.402,0.0,0.0,1.326,0.359,0.227,2.257
36552,36372517,0.5429999999999999,4.978,0.258,1.3699999999999999,6.162,2.048,2.735,3.062
36553,142443,4.634,9.152,3.475,10.967,14.308,7.129,5.118,12.953
36554,22600179,1.5630000000000002,3.156,0.133,3.433,5.253,3.236,0.422,4.679
36555,8368963,3.652,11.234,1.9,4.437,8.032,2.0140000000000002,5.218,10.086
36556,618628,0.833,1.0230000000000001,0.86,2.5549999999999997,1.3250000000000002,0.5,0.0,1.782
36557,469019,8.969,24.119,7.3020000000000005,19.125,13.066,8.246,12.876000000000001,31.354
36558,32115658,1.381,0.617,0.477,1.813,2.2809999999999997,0.0,0.0,2.046
36559,21721640,2.97,2.8200000000000003,1.234,7.055,5.901,5.129,4.906,2.431
36560,9635156,10.906,4.538,3.9210000000000003,12.585,3.109,6.815,6.241,8.818999999999999
36561,16498630,4.354,5.55,1.851,4.015,4.758,2.791,1.1949999999999998,8.812
36562,29077218,0.515,1.085,0.0,1.4169999999999998,2.136,1.016,0.0,1.922
36563,26588184,13.904,8.437,5.453,16.38,7.235,6.296,5.960999999999999,13.964
36564,14143521,6.242,3.734,3.984,10.097,3.4370000000000003,2.808,3.046,4.094
36565,27649189,6.709,8.247,4.705,10.975,2.588,9.529,4.741,4.437
36566,12602650,0.0,1.9140000000000001,0.0,0.0,1.696,0.0,0.0,4.296
36567,32786862,1.9809999999999999,0.0,0.6799999999999999,2.907,0.471,1.6099999999999999,0.906,1.3359999999999999
36568,31741575,0.0,0.656,0.0,0.0,0.734,0.0,0.0,1.172
36569,16350869,0.453,0.875,0.0,1.436,1.6800000000000002,0.379,0.0,1.61
36570,18625617,6.713,8.828,1.0470000000000002,8.647,7.915,4.188,3.7880000000000003,12.842
36571,31892161,2.7969999999999997,1.647,2.003,5.49,1.195,4.318,2.038,5.461
36572,24290521,1.104,7.333,1.125,2.657,12.914,2.702,0.5700000000000001,8.584
36573,864183,2.732,6.737,1.868,4.101,12.273,3.129,4.937,16.114
36574,22840825,0.728,0.0,0.43,1.105,0.206,0.0,0.0,1.1720000000000002
36575,32273564,3.7169999999999996,0.562,2.759,8.348,2.182,4.503,0.75,3.749
36576,4168921,2.953,2.322,0.5,2.6390000000000002,3.549,2.14,2.304,0.829
36577,24583492,0.0,0.0,0.0,0.0,1.094,0.0,0.0,0.0
36578,225573,18.499,15.006,4.632,21.755,14.213000000000001,15.06,5.664,22.837
36579,4536823,1.484,0.9690000000000001,0.25,1.4369999999999998,1.547,1.141,1.0310000000000001,1.375
36580,25437767,0.0,0.899,0.0,0.0,2.674,0.418,0.219,3.258
36581,7504175,0.672,1.695,0.352,0.812,2.9939999999999998,0.703,1.086,2.289
36582,9257011,10.385,13.386000000000001,3.142,14.089,10.725999999999999,8.491,5.657,14.305
36583,28365633,0.546,1.6400000000000001,0.133,0.25,2.7070000000000003,0.5780000000000001,0.0,3.32
36584,10057067,1.162,4.452,1.11,4.276,3.1029999999999998,2.8049999999999997,1.024,4.0
36585,192469,13.449,6.8870000000000005,2.101,21.258,4.366,15.008000000000001,5.797,12.237
36586,15256842,1.3860000000000001,4.71,0.477,2.0789999999999997,3.448,0.048,0.125,7.178
36587,14039143,5.082,3.391,3.722,4.756,3.301,3.009,1.6480000000000001,3.072
36588,14281617,0.667,0.555,0.0,0.719,7.170999999999999,0.418,0.0,6.454
36589,23367787,4.635,7.477,4.594,4.157,6.915,3.884,1.648,4.868
36590,24979450,2.4379999999999997,3.9370000000000003,1.495,2.584,1.895,2.368,1.984,1.414
36591,19286405,0.074,0.586,0.0,0.0,1.359,0.0,0.203,1.117
36592,12715828,0.84,0.968,0.656,5.117,7.058999999999999,1.947,6.523000000000001,4.388
36593,24587933,5.302,8.727,3.4299999999999997,4.639,7.819,3.3,5.178,6.15
36594,1789600,0.0,2.243,0.0,0.125,5.409,0.0,0.46099999999999997,5.188
36595,33983976,0.391,0.0,0.625,1.187,1.0,1.3239999999999998,0.336,0.586
36596,9150668,15.063,11.584,5.1259999999999994,19.584,3.441,13.194,4.569999999999999,17.771
36597,4228598,1.607,0.0,0.477,2.0,1.2650000000000001,0.812,0.648,0.953
36598,32388899,2.827,2.14,0.742,5.079,1.298,4.0,1.109,1.508
36599,3979518,2.871,1.3439999999999999,1.8900000000000001,3.005,2.49,3.194,0.976,4.453
36600,1553486,0.46399999999999997,2.953,0.0,1.221,3.234,1.376,0.289,5.428999999999999
36601,31524231,0.574,1.609,0.539,1.7650000000000001,3.007,0.9530000000000001,0.5700000000000001,1.499
36602,24461524,0.0,0.57,0.133,0.578,2.161,0.344,0.0,0.589
36603,2647404,2.127,7.804,2.915,6.022,12.177,6.934,0.656,14.597999999999999
36604,33625220,0.788,2.2889999999999997,0.539,1.0,2.3970000000000002,1.282,0.5,4.156000000000001
36605,30528819,0.844,0.0,0.61,2.687,0.516,1.0939999999999999,2.1719999999999997,1.5
36606,15150993,11.907,7.579,13.397,23.532,13.389000000000001,15.716,9.983,14.549
36607,33264013,0.939,0.352,0.0,1.156,0.858,0.968,0.0,1.586
36608,9244524,15.341,5.61,4.243,15.686,15.49,13.902000000000001,4.523,17.239
36609,26600211,1.107,3.221,0.0,0.0,4.619,0.22000000000000003,1.266,6.446
36610,594488,3.8049999999999997,3.101,2.117,3.471,4.5200000000000005,2.867,2.3049999999999997,16.14
36611,10956794,0.911,1.289,0.0,2.518,1.2999999999999998,1.891,1.0310000000000001,2.985
36612,11480694,0.842,3.015,0.0,0.344,2.11,0.844,0.445,4.843
36613,2286484,3.4299999999999997,5.3740000000000006,4.532,4.714,1.799,3.579,0.547,4.032
36614,242301,1.96,1.335,0.656,1.6869999999999998,1.1989999999999998,1.774,0.578,1.391
36615,2728423,4.06,12.381,3.6020000000000003,10.427,16.468,9.006,3.608,20.049
36616,28103124,1.583,1.274,0.0,1.5219999999999998,2.966,0.996,0.954,1.476
36617,23813153,0.853,0.758,0.0,1.891,6.45,1.532,0.234,3.0709999999999997
36618,6241797,0.0,0.0,0.0,1.2389999999999999,1.126,0.652,0.0,1.0470000000000002
36619,31263203,7.489,2.4530000000000003,1.6630000000000003,8.461,2.835,1.593,1.125,3.132
36620,103029,5.204,9.115,2.063,5.723,11.621,4.624,3.782,19.64
36621,10777059,2.004,6.666,1.625,4.07,6.716,5.583,2.813,9.167
36622,22701017,0.0,2.25,0.0,1.4040000000000001,1.851,1.309,1.032,2.734
36623,12008535,3.598,8.516,0.375,4.03,7.1240000000000006,4.915,5.048,10.293000000000001
36624,3535258,2.15,6.359,1.024,6.044,7.191,4.24,1.0779999999999998,8.093
36625,1371900,6.103,7.723,4.369,10.076,4.768000000000001,7.546,3.868,7.257
36626,18064087,1.5110000000000001,0.0,1.0390000000000001,2.281,0.0,0.0,0.32,3.288
36627,20596726,1.491,1.3519999999999999,1.54,3.408,2.525,2.418,1.734,5.507
36628,27251501,1.4220000000000002,1.0470000000000002,0.0,1.5310000000000001,0.514,1.4060000000000001,0.0,1.359
36629,4627333,2.943,1.156,1.07,3.8360000000000003,0.828,2.939,0.0,2.633
36630,30505812,3.5900000000000003,5.493,1.929,10.035,4.226,11.1,1.844,14.542
36631,32269344,0.0,0.0,0.0,2.337,1.375,2.805,0.0,2.944
36632,26613627,0.763,1.734,0.46099999999999997,1.718,3.025,1.266,0.734,3.39
36633,985304,9.055,11.56,9.864,24.32,13.183,11.588000000000001,7.32,23.201
36634,2211244,0.0,1.0,0.68,0.609,1.426,1.9069999999999998,0.0,1.359
36635,5461631,0.0,0.813,0.578,0.406,0.713,1.2160000000000002,0.281,2.094
36636,26767717,2.023,4.502,0.477,3.401,4.5280000000000005,1.774,1.3679999999999999,9.43
36637,5565580,1.237,5.688,1.312,2.721,7.8100000000000005,2.637,2.9979999999999998,5.423
36638,31180701,1.5,1.3130000000000002,1.1880000000000002,1.0310000000000001,0.7030000000000001,1.094,0.711,2.827
36639,14493098,2.261,2.868,1.105,3.149,4.058,2.225,1.867,4.618
36640,23316605,12.89,5.547,5.665,12.737,5.104,5.836,4.695,10.571
36641,31805107,2.7199999999999998,1.0310000000000001,0.954,3.079,3.359,0.512,0.406,3.328
36642,12161523,2.951,3.21,1.8980000000000001,6.115,5.647,5.891,1.359,7.1339999999999995
36643,8461302,3.458,1.859,0.485,2.129,2.099,2.114,0.141,3.965
36644,28761678,1.705,0.0,0.0,0.942,0.0,0.333,0.9999999999999999,0.414
36645,26408134,16.592,3.882,8.964,21.94,5.681,12.935,5.4830000000000005,12.96
36646,30241742,0.967,1.609,1.0390000000000001,0.422,2.92,0.656,0.203,1.617
36647,11853416,0.061,1.093,0.141,0.716,4.748,0.0,0.0,0.531
36648,26017276,3.296,4.523,1.0470000000000002,4.187,2.874,1.61,1.055,1.321
36649,5416971,2.245,0.984,1.476,4.269,0.438,3.537,2.5629999999999997,1.618
36650,4181412,6.571,9.819,1.196,12.238,11.49,4.548,14.767999999999999,14.421
36651,19933490,0.0,0.75,0.0,0.219,3.3520000000000003,0.0,0.586,2.7350000000000003
36652,17220169,0.212,0.5,0.133,1.3119999999999998,2.5069999999999997,4.176,0.234,2.6870000000000003
36653,3064539,0.63,0.523,0.508,0.859,0.641,0.348,0.0,2.4139999999999997
36654,6199099,4.45,11.0,2.516,9.425,8.459,5.405,2.726,11.700000000000001
36655,937809,2.7569999999999997,6.522,3.024,6.4670000000000005,19.553,5.8580000000000005,2.3739999999999997,9.892
36656,8022805,2.029,6.929,0.25,0.5499999999999999,6.33,1.4300000000000002,0.6799999999999999,6.195
36657,24873579,5.2139999999999995,7.273,3.001,7.322,10.432,5.785,5.227,8.975
36658,24158073,0.0,0.57,0.25,0.0,0.906,0.0,0.0,0.43
36659,4537586,0.883,8.562,2.21,1.188,6.834,1.201,4.9830000000000005,8.89
36660,16279840,13.303,20.811,8.972,13.389,24.914,19.56,9.998000000000001,28.344
36661,28659402,0.348,1.766,0.359,0.625,1.7559999999999998,0.9159999999999999,0.625,1.968
36662,29992512,0.0,0.0,0.0,0.0,1.274,0.0,0.0,0.594
36663,1051400,22.31,27.69,11.375,25.74,26.303,14.053,13.044,28.218
36664,17928089,1.23,2.17,4.994,5.888999999999999,3.019,0.625,1.9369999999999998,5.758
36665,25640416,20.922,12.622,3.921,26.933,12.355,11.8,7.608,21.948
36666,3593930,1.362,8.056000000000001,2.314,6.218999999999999,11.668,7.607,1.876,14.664
36667,33037045,2.04,0.0,2.439,3.716,0.394,0.594,1.1320000000000001,1.1640000000000001
36668,12054477,0.418,2.664,0.633,0.266,4.078,0.7929999999999999,0.774,1.75
36669,6127122,0.897,0.375,1.5190000000000001,0.906,1.63,1.984,0.617,1.172
36670,4095673,0.0,3.016,0.0,0.881,2.635,0.0,0.688,2.4059999999999997
36671,9627061,5.189,3.772,3.888,15.166,5.3950000000000005,5.18,2.172,9.047
36672,1128527,6.795,3.8890000000000002,15.059,19.091,5.949,9.67,2.711,11.797
36673,15968423,1.925,1.868,1.196,2.734,2.7030000000000003,0.962,0.0,3.6959999999999997
36674,30860177,20.517,19.599,5.479,37.461999999999996,21.748,11.877,9.038,14.803
36675,15204451,1.329,1.8970000000000002,0.539,1.609,2.073,0.797,0.367,2.587
36676,30006,5.901,11.645,2.665,13.821,8.48,11.379999999999999,2.197,18.281
36677,2363733,0.694,4.336,0.0,0.578,5.985,0.688,1.617,5.139
36678,18546107,0.484,0.547,0.0,0.0,0.0,0.188,0.0,0.0
36679,2274585,14.326,12.499,8.679,25.587,14.56,14.022,4.516,11.794
36680,14492055,0.0,0.938,0.078,0.719,1.212,1.223,0.727,2.719
36681,29143572,2.7030000000000003,1.481,0.0,4.166,1.8010000000000002,1.704,1.5230000000000001,1.156
36682,32427485,0.996,3.9139999999999997,2.461,2.083,6.442,0.6950000000000001,1.413,4.211
36683,9782991,0.0,0.562,0.0,0.435,0.0,0.0,0.867,0.0
36684,1844967,0.242,2.141,0.43,1.0899999999999999,2.0780000000000003,0.418,0.0,1.6019999999999999
36685,26640673,5.55,8.24,2.25,6.788,7.895,5.1530000000000005,0.875,16.657
36686,18799982,3.135,5.227,0.9770000000000001,2.4210000000000003,10.455,1.756,0.578,3.971
36687,30816196,0.856,12.204,0.43799999999999994,3.342,21.179,4.093,5.045999999999999,20.227
36688,12278463,2.769,3.327,1.133,4.962,3.991,4.7,0.6639999999999999,6.157
36689,34082617,2.32,6.131,1.844,3.847,6.528,7.375,2.921,13.175
36690,14097392,13.888,8.468,4.273000000000001,20.449,8.671,16.058,3.516,14.280000000000001
36691,22967108,8.228,10.999,2.658,11.666,12.894,5.179,3.913,15.462
36692,300596,6.574,9.415,2.4450000000000003,10.459,9.039,6.204000000000001,3.0140000000000002,11.001
36693,26312812,2.969,0.555,1.524,6.716,0.843,2.016,0.836,1.408
36694,33419269,0.851,2.102,0.758,1.552,2.06,0.281,0.438,2.4219999999999997
36695,2268290,9.102,12.758,4.078,16.224,6.655,9.853,3.711,17.194
36696,171078,3.624,1.9769999999999999,1.484,5.407,3.7359999999999998,5.08,0.281,4.213
36697,32038391,0.0,2.23,0.0,0.203,2.875,0.418,0.571,2.3209999999999997
36698,14301340,3.2640000000000002,1.5310000000000001,2.118,4.605,0.546,2.062,0.172,2.32
36699,10888175,11.989,10.142,6.516,17.956,11.25,7.653,7.348,11.202
36700,11797200,0.0,0.922,0.219,1.18,0.109,1.11,0.867,0.9299999999999999
36701,19701,9.120000000000001,8.843,4.214,19.026,8.208,7.591,6.476,11.318
36702,28757549,0.636,3.1719999999999997,0.125,1.151,3.844,1.328,1.062,5.369
36703,4281397,2.769,1.758,1.7559999999999998,3.0940000000000003,0.0,3.139,1.234,2.047
36704,6429872,5.43,7.493,3.916,5.459,16.379,6.923,6.327,17.003
36705,29376195,0.453,1.6400000000000001,0.531,0.375,0.7030000000000001,0.0,0.461,0.68
