TSNE1,TSNE2,Labels
14.235185,-28.349794,9
31.071592,-22.29045,9
-7.711347,-26.108961,3
42.196476,35.24648,4
90.061905,37.94322,4
61.72006,-6.628832,1
102.209236,-13.869046,1
17.919157,-49.7436,9
41.19389,39.641834,4
51.08585,-7.53513,1
-48.279392,-19.36765,2
-59.41418,14.012806,6
-43.920414,23.119324,0
60.110817,-28.056742,9
56.097855,42.44781,4
-10.642411,-44.601086,7
72.61544,-27.62199,1
-37.383472,-1.6501222,3
90.89276,48.414677,4
-5.1843467,68.29206,8
4.6172056,-48.433743,7
-71.8509,-19.326809,2
-17.13462,-15.206189,3
14.816247,-57.909634,7
96.87465,-8.59689,1
-55.187836,34.762657,0
-13.587946,-51.562084,7
-8.976121,-1.1951189,3
-29.802269,65.72455,0
-96.58527,-19.673542,6
18.361149,-12.912597,5
13.487108,5.684572,5
1.4408497,-17.234684,3
-73.60133,-53.96469,2
29.220598,-18.263851,9
21.159752,7.840021,5
-5.934124,1.2560174,3
-9.546574,19.851961,3
33.134747,-63.734566,9
-59.274296,-39.364094,2
26.438595,46.941376,8
-15.383258,-46.654327,7
44.91241,7.2690444,5
40.97677,-32.215904,9
71.414566,-34.64526,1
45.115868,26.690966,4
-76.23582,5.605215,6
53.16094,-18.262148,1
-55.722595,14.663279,6
-2.1094193,7.191426,3
-16.926043,18.700983,3
-51.745132,-34.88689,2
52.65319,-32.202477,9
-21.088175,23.809845,0
73.8316,62.215107,4
4.216178,-9.098681,3
53.529945,-54.28615,9
-12.14216,-29.039204,7
61.86613,-42.180984,9
69.72432,1.5823412,1
19.19949,-40.47215,9
56.475773,-12.346018,1
87.67918,13.245791,1
58.488766,93.88839,4
-78.90669,-31.376781,2
-53.100998,-61.022602,2
72.18656,35.379185,4
18.282902,-7.8838224,5
2.9340243,58.016384,8
37.95545,-49.658394,9
-75.483475,-0.027352791,6
35.685936,62.251358,4
11.800665,19.62246,5
-14.173179,20.977547,3
45.47338,-51.69682,9
74.42272,-9.921597,1
77.44832,37.433193,4
72.93191,-14.1651535,1
-60.47767,26.281174,0
-24.266752,22.731647,0
-26.46335,45.62405,0
-68.968666,-19.552454,2
-82.11038,-53.75447,2
-59.81638,-40.721245,2
-87.889015,-47.272545,2
-59.392963,14.198795,6
78.731964,51.225292,4
-73.798134,20.082827,6
58.636623,-31.011,9
-24.025637,66.89913,8
33.54012,61.896496,4
-54.752674,19.329254,0
61.996124,-6.2049003,1
47.269382,-10.758667,5
29.805641,11.708086,5
-20.674124,-31.297901,7
-17.69508,13.83211,3
-93.72992,-5.935815,6
-37.464687,4.2840014,3
-28.90192,64.81637,0
84.40844,11.329976,1
-16.49402,-1.6657857,3
-0.528554,3.9605381,3
22.388563,48.330044,8
23.00516,-30.251,9
-54.185642,8.466023,6
-15.02039,-51.448635,7
30.471685,41.873768,8
-20.064701,-26.371101,3
31.792322,-3.213405,5
-34.218525,-58.88312,7
-58.32539,25.377285,0
33.36593,21.258244,5
50.71452,12.822899,5
-68.718735,10.776796,6
2.6573815,74.82577,8
-46.28935,26.689579,0
-39.379547,-0.5058258,3
80.03618,27.603355,4
-49.661163,58.68286,0
-26.0297,14.903915,3
50.94906,-49.236897,9
-65.77348,14.857377,6
-70.84608,-23.941612,2
-19.780712,41.39107,0
-72.8688,21.21812,6
-56.46807,22.296034,0
-24.65826,-74.86327,7
-72.592445,-62.421898,2
89.23206,-11.181601,1
18.889874,-44.414494,9
-41.67773,-6.349131,3
-56.236458,-25.31618,2
28.010784,28.374159,5
25.099607,51.16089,8
-31.208221,-59.192436,7
-71.658295,3.1617563,6
50.491837,20.288727,4
13.783043,-66.020325,7
5.9495993,-61.87477,7
-60.93733,-27.833586,2
73.99625,-26.18326,1
-13.024855,-14.890914,3
1.3081037,22.794558,8
41.684383,-43.771866,9
65.20556,2.7319872,1
-17.201082,42.03995,0
34.177177,10.033983,5
-74.6228,3.726886,6
9.121607,-54.227806,7
0.83563095,-7.547109,3
-50.646713,41.52409,0
15.596362,66.13712,8
-12.491354,-54.811367,7
76.25174,-31.66635,1
-79.597755,8.480448,6
-1.8937715,23.668255,8
-15.69539,-42.562893,7
54.540348,-30.713713,9
-29.727858,-47.02594,7
-70.39183,31.193619,6
-19.030754,-52.14503,7
8.433242,17.0579,5
16.27903,33.361217,8
57.240753,-43.073742,9
5.3774023,-15.575529,3
3.8138013,13.112155,5
87.82877,13.696721,1
38.167416,53.47274,4
15.381119,-46.857155,9
36.678562,-30.704872,9
14.259227,-47.14696,9
3.8990588,77.428856,8
-76.975716,4.6589727,6
-67.88716,-3.673841,6
-72.30052,-5.8496346,6
-20.184847,31.07177,0
52.309414,-12.775637,1
34.403942,68.84826,4
-84.826096,23.679796,6
-35.30354,-22.641445,3
32.67985,-52.493042,9
73.63608,-17.436079,1
88.29545,-23.1171,1
49.19607,3.310311,5
32.84514,-21.088675,9
-52.202354,24.32186,0
20.83993,61.42969,8
1.9432267,4.5407796,5
37.903748,23.731712,5
87.851,12.370188,1
85.93491,-38.773956,1
-30.072062,2.6217644,3
-31.9333,3.2823496,3
-94.39175,0.15779133,6
45.15455,72.17014,4
-68.7563,-36.7231,2
29.774942,36.930603,8
36.874744,-34.107452,9
-3.6192167,66.32183,8
45.728012,-66.756874,9
-15.071993,-1.8940299,3
71.834816,9.223344,1
-35.732693,9.789761,3
3.9718046,-49.198227,7
-81.224525,36.465237,6
-56.33493,46.070583,0
52.55761,-45.89776,9
-55.272392,41.291153,0
-27.654335,44.998085,0
-62.98034,37.291393,0
24.194412,31.480461,5
5.448035,53.45147,8
-28.420313,-66.015274,7
-56.78092,26.71695,0
-74.352356,-56.19643,2
35.161358,45.010483,4
-38.422787,13.800073,0
17.696861,-26.11516,9
-33.566624,-75.45169,7
-0.9043081,-72.19348,7
-5.263013,-45.69334,7
67.142105,-15.06839,1
-56.883102,35.996918,0
-54.40845,-7.367207,6
-86.95785,22.229422,6
-60.32193,-32.63844,2
-69.491066,-45.589363,2
-81.7489,20.628874,6
77.913925,60.36384,4
-26.228241,-22.279572,3
-34.493378,-19.181126,3
-42.56976,8.271097,3
-90.63439,14.231185,6
79.738976,-18.528948,1
-9.518756,6.7469225,3
29.678158,-31.28117,9
-66.252045,-1.245278,6
-48.814053,-24.591635,2
-42.100166,48.807602,0
33.55951,14.86568,5
-67.267746,-53.16373,2
-94.88526,-23.353682,6
19.311554,-11.339127,5
-59.70613,-49.201393,2
68.25248,-10.457969,1
-38.213585,-22.064184,3
28.955053,51.53091,8
23.407436,-3.5913491,5
-68.19488,-31.720285,2
71.4006,-35.70812,1
53.78492,-2.8081293,1
-5.1753516,68.251976,8
-13.2273,13.812544,3
7.9260993,15.827227,5
-88.72809,6.8366437,6
21.89255,-58.23047,9
-57.08201,11.07168,6
-41.610325,-37.12727,2
-22.854393,-65.3922,7
-35.00278,-39.33264,7
20.83966,11.246074,5
28.15448,-37.80154,9
36.251286,-48.499096,9
-48.376442,-2.0858424,3
-17.239683,66.19168,8
-54.22292,49.453896,0
81.773056,-7.319077,1
50.697845,-41.657726,9
1.0993103,13.12561,5
-24.033096,12.774467,3
-11.697576,55.26301,8
16.838558,9.96707,5
-35.709297,69.02259,0
-49.347095,-15.457541,2
16.087421,18.575754,5
-14.965097,-9.479811,3
-102.29092,-0.31073618,6
-23.46946,-42.208714,7
-10.50157,42.67817,8
-13.473198,4.5830097,3
-6.4304123,19.725803,3
-8.158781,-42.37234,7
64.15296,-29.345528,1
63.169502,44.268593,4
52.60868,42.748993,4
1.7722082,61.43082,8
-17.713152,-8.381503,3
91.20001,11.624988,1
-66.66503,26.194105,6
-61.58195,47.363075,0
17.482916,18.031431,5
73.98677,-20.003801,1
-39.487537,-2.910811,3
-69.75799,-48.197628,2
-37.317245,47.75965,0
42.87787,-18.102125,9
-56.52733,-46.759853,2
-39.302013,8.240062,3
-14.54795,34.24458,0
28.974333,-11.985839,5
26.886427,23.607653,5
-24.54618,5.808515,3
-21.094904,-64.95065,7
5.9097333,30.980684,8
-80.41266,25.289503,6
21.487803,28.057312,5
-90.2893,22.10164,6
31.27026,59.709957,8
65.526505,-21.03847,1
30.915596,27.197155,5
-67.61461,-11.092321,6
-67.38771,-16.602205,6
-16.300663,35.916996,0
-44.02086,-56.99425,2
-1.2366935,24.261745,8
-28.372913,-22.606417,3
-35.087246,23.104609,0
-38.517048,-9.659493,3
56.57124,-3.5144253,1
42.73915,21.535957,5
-46.639378,-17.317472,2
-88.516754,8.30834,6
-11.895773,-22.348343,3
-19.280895,39.5593,0
9.465154,39.275845,8
30.94697,48.982265,8
-7.271887,26.36336,8
12.735635,25.18566,5
-56.49523,-25.632866,2
44.657402,-25.620684,9
44.64925,-50.803673,9
-63.38378,-0.25639486,6
42.60036,-21.325974,9
-57.47442,15.506686,6
-54.702675,15.065211,6
35.296555,-28.314821,9
-99.85581,-9.631765,6
-60.470592,28.635227,0
2.8783796,-11.472318,3
37.14206,41.013004,4
82.3592,50.80416,4
-30.407179,34.839264,0
-57.9979,25.438799,0
46.6709,70.07475,4
-93.19805,1.1014268,6
-69.11236,-23.520208,2
89.88713,-6.6735935,1
-23.084553,-18.070974,3
-82.8885,-26.204912,2
9.317539,62.23195,8
0.92081237,-49.682606,7
43.691017,-62.986645,9
-27.684277,30.068806,0
27.141949,-9.737075,5
-58.282005,19.353613,6
64.21583,-10.405718,1
-62.06729,-29.315605,2
22.752766,63.34808,8
42.608677,-62.8638,9
54.449764,-12.559004,1
67.52529,-23.676573,1
-41.15949,-40.65775,2
0.60535127,38.94595,8
-10.0502615,6.790585,3
12.060926,-27.646265,9
-13.677656,-18.250818,3
77.207054,4.962822,1
46.55915,-27.097244,9
-70.95551,-48.106544,2
-95.86165,4.2587385,6
46.73604,-63.84152,9
10.72935,-19.584661,5
-20.947834,-1.0432714,3
-75.93075,-23.805338,2
-1.249197,-13.424581,3
83.26666,3.405937,1
2.4166238,-80.05642,7
-24.622864,4.1370277,3
-64.785576,32.197308,0
28.72971,48.919933,8
-49.37144,62.039433,0
-22.685762,-19.897482,3
39.615307,-39.231514,9
-3.2899022,-57.791348,7
70.10183,38.36512,4
28.457289,53.464474,8
63.809925,-24.520527,1
72.25228,-6.448264,1
26.277742,-38.899075,9
45.185432,8.001728,5
-96.574684,-9.570103,6
42.41059,-21.269133,9
63.85901,49.076996,4
10.40238,-32.88224,7
-50.537945,1.2430532,6
27.728685,-34.021683,9
-11.541823,72.152824,8
-79.00437,10.02952,6
8.438653,33.218704,8
-8.303967,10.896351,3
-56.72663,7.084836,6
50.360516,-10.536131,1
-38.633636,-37.848164,2
-81.64793,20.691967,6
-8.859385,-51.07931,7
71.82951,26.007423,4
29.114555,15.705437,5
-33.000072,-21.330673,3
-10.904513,8.574396,3
-54.473072,-45.96121,2
-75.65586,-9.407371,6
1.0546204,18.440681,5
-20.932886,-34.27781,7
72.01633,-21.704576,1
41.894833,-27.196665,9
-37.34821,21.59623,0
-32.4292,52.21576,0
-37.34098,22.298668,0
55.597206,19.06199,4
-62.0284,-45.925865,2
9.688024,61.306904,8
21.238646,-12.8303585,5
10.365593,39.347458,8
-75.22941,16.427153,6
-36.30346,-55.46906,7
4.3262954,36.22085,8
-74.51171,-30.384449,2
51.6881,61.006355,4
-11.772984,32.20079,8
-19.633387,-13.796584,3
23.852175,-46.95447,9
-83.59948,-15.655975,6
60.383144,47.13696,4
83.40236,37.715767,4
-97.57285,-8.1365,6
-39.063457,8.31557,3
-44.961037,-24.807613,2
23.773592,58.796703,8
-75.58847,13.494255,6
-1.3732786,51.269585,8
61.90868,-42.20409,9
-2.5914712,-39.131004,7
-22.268183,33.96469,0
27.345592,-26.353651,9
14.501924,16.24461,5
-9.373445,-28.49149,7
-65.4529,-50.727432,2
-3.8175373,29.042423,8
50.74918,-60.56834,9
8.825231,-19.13052,5
-37.31332,51.433075,0
-65.63538,20.269703,6
-57.82913,-1.3621885,6
-83.11533,-22.561317,2
-67.20115,4.666858,6
-13.904004,50.45781,8
-101.51605,0.3848172,6
-37.064125,27.192162,0
62.97624,14.381629,1
76.637505,42.76191,4
13.451874,-45.579758,7
-0.2975315,-37.779568,7
75.34834,17.312407,1
8.506645,67.78309,8
69.11092,-20.870234,1
79.963776,46.09792,4
45.534565,-21.742413,9
-53.707672,52.45431,0
44.13471,38.082134,4
-27.943676,5.3060346,3
13.69636,-61.050316,7
-27.244505,-18.428144,3
37.1552,33.733902,4
36.161892,4.0087676,5
-9.733034,-39.30379,7
-88.92177,8.288502,6
-4.3358216,-6.154948,3
-15.364792,-9.653793,3
-54.42026,-55.151302,2
-33.40334,71.02733,0
-13.204747,11.337202,3
-32.65174,-54.437855,7
81.118965,-37.697872,1
-9.410669,3.3471208,3
-6.1231093,43.728886,8
-51.484516,-31.950916,2
87.46879,-5.9399896,1
-31.38181,43.02376,0
89.992355,2.8113282,1
-61.84763,13.678813,6
43.47077,-24.315529,9
-42.21088,-0.47230235,3
-69.492615,16.767874,6
90.46086,22.694885,1
87.794334,-27.510592,1
19.080019,-23.980322,9
95.188545,-23.201544,1
19.098083,-28.146133,9
49.569504,-61.220673,9
-70.162415,4.3159127,6
15.891728,-37.175617,9
19.57184,-41.720455,9
-23.107227,11.850794,3
16.819443,45.035385,8
-25.121466,24.708399,0
-79.53808,-20.780457,6
-21.983107,-37.73284,7
11.763976,-42.445435,7
-31.606108,-37.492096,7
22.926659,14.322987,5
-20.389597,-65.419044,7
-79.94104,-37.726994,2
-63.88203,2.1095665,6
14.022668,28.568836,8
43.408066,55.57046,4
-47.989742,-56.992405,2
-77.021614,-62.94767,2
-19.985191,-11.245366,3
-85.41717,6.806322,6
-42.04356,-37.61023,2
-44.923573,49.074127,0
57.83535,9.069502,1
81.864975,14.477929,1
3.0018368,65.61765,8
90.61747,14.890722,1
36.910564,31.645386,4
97.32278,-8.926442,1
1.1035854,45.259308,8
41.80482,70.7855,4
20.87109,38.263035,8
-59.265842,-59.01977,2
-65.82787,-13.456919,6
-74.84395,34.660755,6
72.03994,11.287551,1
17.033663,71.313034,8
5.558399,-59.289036,7
-61.645325,-51.610485,2
97.74639,0.4552477,1
19.649973,31.609364,8
-56.408978,-35.695564,2
-69.74527,-24.41331,2
6.205624,-67.60855,7
-9.440393,-53.534115,7
-64.40072,-2.0272126,6
72.34957,18.599745,1
88.77645,10.598922,1
-5.36042,62.912678,8
-41.203953,-27.892063,2
37.41159,74.329025,4
48.502968,-18.208178,9
42.758118,-17.481672,9
-13.377924,66.89204,8
85.26152,11.573702,1
-22.957457,12.05874,3
22.432945,43.2391,8
-36.648464,32.901962,0
-19.269615,2.4493442,3
-73.467255,24.47188,6
-83.84975,25.264114,6
59.388893,-25.80845,1
67.76185,66.6369,4
-63.647545,-51.231373,2
59.617798,-27.80932,9
67.01425,6.5273843,1
-15.125382,75.256454,8
28.433475,-41.756176,9
-9.394889,60.348026,8
68.343704,54.149513,4
57.595375,58.075035,4
37.097157,-3.325494,5
6.548374,-56.933216,7
50.43813,-18.865713,9
-79.75079,2.8830996,6
34.918793,15.934182,5
-15.34122,-24.704697,3
-67.55578,-8.889676,6
-1.1201966,34.624218,8
-89.659744,-47.95061,2
11.658659,-41.120983,7
-16.198092,36.485287,0
-36.24014,-11.772061,3
66.432106,-26.215313,1
18.908657,26.583235,5
-81.10799,14.615908,6
-20.971834,-49.043728,7
30.36653,-14.596337,5
43.409256,45.718826,4
-32.69778,11.449871,3
77.37403,-6.101934,1
49.249588,25.678629,4
-62.29654,29.558945,0
-23.315079,25.581785,0
-39.749817,54.45475,0
74.88169,5.44564,1
30.23643,-47.12189,9
-2.1779146,53.254818,8
-16.31102,-1.2121874,3
5.213426,71.10499,8
-81.53598,10.143179,6
9.468978,-79.79844,7
67.64745,-31.930025,1
-14.00777,-19.304878,3
-44.640156,-5.3284373,3
75.46829,60.022568,4
52.312214,-35.578217,9
-18.842707,29.108284,0
-83.2864,-19.481861,6
-30.352922,38.13175,0
-85.55583,1.7421721,6
38.615623,51.01106,4
-13.263296,-1.1347903,3
-26.324772,-49.506535,7
-64.501854,-8.878802,6
-80.60188,10.287008,6
-28.03828,65.07574,0
8.788289,37.46312,8
-51.666187,-10.589256,6
-28.913,30.823027,0
31.91528,59.585163,8
-64.85806,-1.7307693,6
-105.059555,-3.5918515,6
16.35161,-67.26864,7
30.405252,-58.765633,9
-60.163887,-33.18521,2
56.519947,1.0506845,1
-37.309334,36.007877,0
68.257774,65.52006,4
-49.530445,-20.858622,2
-10.766709,-24.75041,3
65.89116,-20.932459,1
-25.876772,-59.50231,7
-83.77694,-1.5609657,6
16.258675,70.19625,8
-33.184265,20.190361,0
-65.96172,-30.73625,2
12.848697,-82.39056,7
11.539984,31.446163,8
-69.038445,-23.888792,2
-21.704046,-64.42824,7
-19.241081,7.2609615,3
86.21067,45.638237,4
-56.644325,7.7379885,6
-31.449642,-34.665394,7
96.57102,-8.627014,1
-39.28195,-49.511158,2
31.362865,25.852499,5
-74.2294,-56.37456,2
79.18525,55.959652,4
72.26459,-4.2138968,1
6.5396204,-9.238396,5
12.240175,-6.9905086,5
50.720097,40.99206,4
-58.77785,-16.925392,2
52.994453,28.603321,4
47.671062,-21.527866,9
-56.30549,55.108204,0
38.20306,-45.858627,9
19.683842,30.762589,8
-76.97931,30.936058,6
10.749631,-1.3644234,5
-0.009424525,-28.814783,7
-24.88598,12.062358,3
-34.169994,62.92586,0
-41.270046,-63.372116,2
-32.656174,47.118603,0
-44.836777,-8.49543,3
86.52791,-6.265607,1
-43.9322,22.900747,0
-64.65007,43.95741,0
-76.07213,-44.25368,2
56.250957,-12.46898,1
-45.481064,58.43257,0
68.79175,-20.804443,1
-21.2465,-70.47184,7
5.975323,31.225086,8
6.7782497,55.535694,8
24.35749,14.775614,5
4.670899,23.216694,5
-22.814833,16.613245,3
-32.57341,54.91527,0
51.41716,-10.361192,1
-65.05485,-5.7331085,6
-43.791927,-19.395037,3
-39.571705,-19.202326,3
22.400694,-20.77383,9
-48.55964,-10.707333,3
26.892143,15.14825,5
6.7171674,-15.270134,5
78.76087,-20.759825,1
-90.033775,9.4220915,6
-53.28968,34.20247,0
50.0338,-17.184174,9
7.560235,40.791634,8
58.955784,-49.446877,9
-36.83222,-5.780371,3
-96.57311,-15.501612,6
-21.018713,6.2492933,3
8.359683,-58.49156,7
-62.56613,-20.619114,2
82.033264,43.86214,4
-3.6544468,-20.95322,3
-49.51653,-37.204563,2
-67.08107,-22.593922,2
-29.837343,71.20886,0
15.11572,-2.7703168,5
-14.836527,51.37864,8
-0.64253926,-0.44748032,3
30.874846,-34.990402,9
-56.232727,-53.248123,2
62.343136,2.5915835,1
-13.629313,26.584856,0
7.3839774,30.210442,8
-12.801137,-37.62986,7
-57.205647,-62.526688,2
-73.513405,0.082267255,6
5.7696047,56.07339,8
-64.31111,4.698518,6
-6.247877,19.527775,3
64.75419,22.409147,4
29.050964,60.569824,8
-37.206516,37.714596,0
28.001347,44.677216,8
-4.560834,-71.737274,7
-55.644962,36.468357,0
-62.19648,25.372128,0
-0.0009753872,65.026276,8
-28.67044,13.41835,3
-5.507895,77.10318,8
-49.449974,-5.2261395,3
-28.600075,-5.969588,3
-21.19375,4.0035706,3
31.996199,57.304462,8
-5.2933364,-10.028883,3
84.71768,-17.709463,1
92.56541,-29.455887,1
-51.787926,-22.757576,2
-0.21867977,-57.575127,7
20.876957,15.290122,5
-47.084248,-22.216257,2
34.085835,-0.56842643,5
-20.951563,72.61577,8
-11.068327,61.55166,8
25.357748,-39.955173,9
20.055239,32.20192,8
49.86651,-59.994392,9
-46.878284,-4.0761867,3
78.39317,12.831959,1
-78.1328,-15.179069,6
-10.380914,-32.736927,7
-31.17238,56.04871,0
72.52695,29.403254,4
-18.007607,-4.295205,3
-6.647113,-35.151737,7
73.59181,0.2658625,1
88.72792,39.647335,4
-22.082943,7.1982937,3
22.311195,-58.17653,9
15.777533,45.466278,8
49.843533,-2.5327566,5
88.79382,-37.554276,1
-29.33103,27.159966,0
41.021812,37.956196,4
23.408361,16.688698,5
-66.91419,0.19225176,6
-31.759861,31.260576,0
-10.31364,-18.81455,3
-24.871145,-21.803082,3
-71.821915,-19.714388,2
45.29622,-42.63216,9
67.682495,-42.150436,9
46.112293,1.2265793,5
73.2642,-0.98390335,1
104.821205,-14.332961,1
50.990166,4.234558,5
-11.397464,-13.111479,3
-30.132227,27.018555,0
8.499683,-29.93044,7
-36.188667,66.643394,0
-36.028324,-52.141064,7
-74.86555,-46.22302,2
28.765839,37.15362,8
-8.200724,-60.140083,7
58.583218,-18.077587,1
4.7751737,77.46024,8
42.79898,54.589718,4
21.620934,62.388355,8
-57.595993,-19.436243,2
-57.09189,-23.15067,2
28.004412,26.632504,5
65.07954,51.329597,4
44.217648,-56.035576,9
21.159716,-53.800156,9
46.076157,-67.72975,9
31.481016,-45.258015,9
42.604397,46.005257,4
41.678284,58.52318,4
33.654747,33.79901,4
50.248886,30.921438,4
-10.156044,30.182444,8
79.90123,42.6028,4
-6.1195946,-23.584787,3
4.3939576,50.531567,8
26.492432,-37.642876,9
62.132225,40.92193,4
-43.35657,38.96695,0
32.115818,0.13636276,5
-42.831047,1.5917252,3
-78.1243,7.283117,6
47.46105,-53.623478,9
-23.316187,21.01559,0
61.611393,64.84405,4
79.202225,37.690514,4
31.154099,71.12646,8
-12.698875,-28.178276,7
73.695076,29.534672,4
-38.66942,51.91097,0
-11.157685,10.785692,3
-8.31091,-66.87126,7
75.880936,27.94513,4
-55.215443,16.091373,0
-12.625153,44.718292,8
-28.887346,-48.727833,7
-52.20494,-10.751947,6
75.42537,32.78576,4
-3.0313077,-24.235806,3
-94.48145,-34.026985,2
78.56533,-40.123886,1
14.465234,61.904053,8
52.706856,-4.231294,1
-3.9663255,29.109749,8
52.03061,-24.318394,9
7.955861,56.35873,8
-63.04659,42.457867,0
-44.25109,-11.131744,3
16.655012,79.710144,8
44.50025,10.070211,5
-22.370567,26.739866,0
-50.99581,-7.7593904,6
-34.924274,1.1356196,3
35.447025,-39.730618,9
-30.375807,-42.951992,7
-44.13419,-11.23238,3
61.826515,21.168682,4
-54.930485,2.0707226,6
21.843777,31.32808,8
64.831604,-30.589933,1
30.134188,2.848147,5
20.864134,-51.263794,9
49.041985,27.676794,4
-66.72793,-49.180344,2
17.39416,2.481561,5
-51.405373,41.80654,0
-33.04051,44.094067,0
-81.14027,12.067171,6
-62.659023,30.675848,0
3.8667943,1.2232299,5
62.743546,39.19677,4
1.7999676,-29.28468,7
-15.586245,-41.54343,7
-32.858326,-12.302336,3
-54.9999,15.967818,0
47.778397,49.554024,4
-5.2694964,42.128345,8
83.31073,-2.4812555,1
45.482643,8.2423725,5
-38.612373,27.392996,0
4.752203,63.551662,8
3.1162145,65.26555,8
-42.442524,19.60956,0
-67.98294,-47.64572,2
46.297306,-64.02825,9
-23.024551,-65.33702,7
-15.482507,-51.05336,7
-49.414852,-53.141975,2
-1.1018239,8.661836,3
66.70217,46.184044,4
-48.753326,-31.572662,2
-91.327,0.0814711,6
52.47042,6.5727105,5
-27.716015,46.295376,0
56.94114,55.518814,4
14.373641,-34.83211,9
30.412529,54.88682,8
-3.0855572,-51.19161,7
-5.4776077,-74.64899,7
-27.17334,-20.15969,3
-33.44449,-21.240826,3
60.919487,-7.477734,1
-27.97782,23.896473,0
-6.213319,-50.77845,7
-54.476402,53.61967,0
26.968824,-54.747677,9
53.43125,-53.93086,9
45.346256,39.378456,4
58.163746,5.5599093,1
9.329546,-31.964983,7
58.000195,93.58293,4
-71.15844,-56.38864,2
67.38299,-4.309021,1
15.50439,75.101906,8
-17.542387,-55.055332,7
21.327301,23.799227,5
-7.3074007,-39.669754,7
42.170246,-63.685963,9
40.483433,-23.593666,9
84.31883,11.042633,1
-60.63948,-30.8229,2
-9.9178,-75.06643,7
68.747154,-29.111898,1
-26.155209,34.772934,0
-24.227974,22.55181,0
-54.727867,38.37782,0
-41.910233,-36.180405,2
-76.72087,-36.250023,2
-36.87623,27.183193,0
-12.597131,30.446072,8
75.219086,-13.512564,1
-13.863836,-63.83292,7
-6.9219036,48.63151,8
-30.696682,-50.865433,7
35.72127,19.019161,5
47.363144,24.440285,4
24.585224,-36.238686,9
15.787148,75.04874,8
15.36227,-18.258894,5
47.294174,33.22462,4
-12.801178,76.66524,8
3.0392768,-21.805584,3
-6.9125385,-41.903496,7
32.631428,-37.641052,9
61.857925,0.6583666,1
72.59053,-34.043106,1
16.202656,-74.74772,7
49.249947,11.432724,5
30.336266,-58.98043,9
-44.201054,17.461699,0
16.219395,-5.944892,5
34.513424,13.385392,5
-60.5927,5.994161,6
57.255077,-43.255714,9
22.455847,-58.091553,9
74.573074,-2.3304236,1
-89.260765,-47.63681,2
9.317842,-13.234533,5
46.143806,12.099413,5
44.017487,12.978846,5
-16.908045,27.359507,0
-40.16948,8.774582,3
-4.7920766,8.672631,3
36.78132,19.951132,5
7.6783338,-58.872787,7
-53.789253,24.097113,0
36.416965,-3.5331862,5
11.114665,2.2234693,5
-23.431341,20.702456,0
60.82972,36.110252,4
-82.81523,-9.456738,6
-41.95974,38.474003,0
35.307037,-47.655697,9
-2.3467295,-65.72566,7
-62.266144,13.73453,6
-36.51238,16.304525,0
-33.031155,-41.87878,7
-80.71023,-33.464203,2
-69.30304,-24.909239,2
36.10066,-6.678704,5
-28.393139,64.352806,0
-73.16258,-41.29973,2
-35.924675,9.945104,3
22.09729,-15.425549,5
83.39408,-17.710752,1
77.51311,-23.93943,1
-36.966583,-58.860447,7
-81.23933,4.27229,6
36.94169,26.9515,5
1.1091172,-13.826816,3
-82.72495,-37.297867,2
-79.44006,15.775402,6
-81.80677,-57.059868,2
-3.6643598,-25.560875,7
22.835936,-32.644596,9
-0.792455,72.59325,8
-80.44626,-31.491283,2
90.997246,-0.033984344,1
-31.724117,-52.207764,7
36.996765,75.435135,4
50.746956,59.879684,4
23.971869,-37.69817,9
-101.10622,-0.55775934,6
-85.10764,-13.042528,6
-28.86096,31.032207,0
-57.009464,-14.4108925,2
-32.864174,-37.414276,7
43.3322,58.22321,4
54.02034,56.22057,4
-86.09525,-26.681517,2
88.75085,48.760815,4
1.9661787,-47.25347,7
37.11585,-37.269966,9
-49.649117,-4.464659,3
43.805,-33.037003,9
15.453675,-47.530014,9
12.5977335,-82.76136,7
78.95082,40.703983,4
-55.174263,-42.04607,2
-11.464556,0.049865715,3
44.145878,-15.4712925,9
67.15409,54.51028,4
50.684864,71.84414,4
-18.160648,8.468735,3
-79.554,-1.9777218,6
-21.852133,69.58676,8
56.159084,59.581463,4
55.320065,12.253876,1
-57.020267,21.646456,0
-73.570015,-38.469303,2
55.09356,-13.053762,1
-31.508219,-28.222698,3
1.775883,50.86368,8
66.82407,-21.254894,1
22.112709,49.531685,8
35.35103,-47.380928,9
-59.233643,-13.274407,6
-60.343254,-60.842022,2
10.101339,21.842796,5
65.0759,-8.610123,1
-23.95308,70.77746,8
64.058266,-34.93437,9
95.07648,-1.9740105,1
20.86865,51.448463,8
32.176052,-8.703982,5
-57.35904,7.6193414,6
32.86388,39.905056,4
10.887909,-37.039093,7
-28.298496,23.118572,0
49.766205,-59.59601,9
26.436295,14.440665,5
-75.7929,-40.551006,2
17.677494,-40.659492,9
59.467587,31.83105,4
-80.68053,-40.68572,2
5.5185003,-60.964508,7
-0.026968218,-60.005905,7
-43.042637,-56.536995,2
-44.915096,-48.667,2
84.95068,14.998746,1
52.455273,16.707632,5
0.62459767,-14.222102,3
25.450068,33.034424,8
-16.535042,66.075645,8
-75.28923,-66.48827,2
-54.345646,17.46644,0
-3.1520996,65.49574,8
84.1638,41.075535,4
-41.830868,-60.251816,2
-10.835407,46.21607,8
-28.431295,-6.0347595,3
-9.34921,37.626728,8
-36.715714,-6.414874,3
